condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
C_COMPLEMENT_NB,49,4,7,hedge_score,handcrafted_linguistic,0.6060606241226196,3.4946794730670887,2.1179876225555474,input_times_complement_log_weight
C_COMPLEMENT_NB,49,4,8,make,textual,0.24091832575669,5.581425155521107,1.3446676038044183,input_times_complement_log_weight
C_COMPLEMENT_NB,49,4,9,feel,textual,0.23282220791226416,5.427481680935914,1.2636382683588663,input_times_complement_log_weight
C_COMPLEMENT_NB,49,4,10,comments_within_platform_percentile,engagement_or_format,0.3298968970775604,2.6589947354385086,0.8771941125667327,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,1,rejection,textual,0.5710474066916937,6.44062441815593,3.677901871463143,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,2,everybody,textual,0.44388042278913636,6.406920230897639,2.843906460867115,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,3,likes_within_platform_percentile,engagement_or_format,0.7577319741249084,2.692290383308766,2.0400345070620576,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,4,comments_within_platform_percentile,engagement_or_format,0.7371134161949158,2.6901530146198276,1.9829478786934722,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,5,sensitive,textual,0.28883037061005856,6.757059463182326,1.9516439889851547,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,6,views_within_platform_percentile,engagement_or_format,0.7216494679450989,2.6845092388620007,1.937274663918465,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,7,emotions,textual,0.2764035906319126,6.409896330825065,1.77171836141837,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,8,hedge_score,handcrafted_linguistic,0.4153207242488861,3.5131070479586795,1.459066163522065,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,9,duration_sec_within_platform_percentile,engagement_or_format,0.4175257682800293,2.654930619860972,1.1085019467876267,input_times_complement_log_weight
C_COMPLEMENT_NB,60,3,10,regulate,textual,0.15187890756479247,6.91049887656611,1.0495590201005864,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,1,uh,textual,0.7723393768280234,6.895284389239464,5.325499648237206,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,2,cortex,textual,0.3040186613198532,7.354713805903828,2.235970245661525,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,3,duration_sec_within_platform_percentile,engagement_or_format,0.7319587469100952,2.654930619860972,1.9432996896466794,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,4,problem,textual,0.23777107195128797,6.410792946370826,1.5243011109163471,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,5,people adhd,textual,0.2621315740355311,5.522514135837461,1.4476253230605447,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,6,certainty_score,handcrafted_linguistic,0.331818163394928,3.451951405535788,1.1454201755134252,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,7,normal,textual,0.1367774639905517,6.937012161631327,0.9488269311395482,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,8,ability,textual,0.13836149206723863,6.844743808939338,0.947048966222841,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,9,people,textual,0.18403960782401457,4.765967706188292,0.8771268275488115,input_times_complement_log_weight
C_COMPLEMENT_NB,68,3,10,happens,textual,0.1285172681366068,6.795003985114458,0.8732753491442665,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,1,comments_within_platform_percentile,engagement_or_format,0.8453608155250549,2.6901530146198276,2.2741499463262023,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,2,likes_within_platform_percentile,engagement_or_format,0.8247422575950623,2.692290383308766,2.220445648831547,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,3,hard,textual,0.35478417541565427,6.143946413085131,2.179774961964375,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,4,views_within_platform_percentile,engagement_or_format,0.8041236996650696,2.6845092388620007,2.1586775009387718,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,5,use,textual,0.34165222687195074,5.861609386123293,2.002631899822551,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,6,time,textual,0.35571665349231846,5.249733714800582,1.8674177087546604,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,7,cortex,textual,0.24714719371473315,7.354713805903828,1.8176968777041358,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,8,patients,textual,0.23658394886749862,6.63781335070263,1.5704000943546308,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,9,brain,textual,0.3300063110735121,4.757144991315515,1.5698878698258678,input_times_complement_log_weight
C_COMPLEMENT_NB,74,3,10,levels,textual,0.22765285260539728,6.878913062824192,1.5660041815764576,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,1,adhders,textual,0.42132725378726943,7.1038085393614105,2.993028143319697,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,2,trouble,textual,0.36893812041410096,6.019650082282837,2.220878386908018,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,3,duration_sec_within_platform_percentile,engagement_or_format,0.7422680258750916,2.646628976423182,1.9645080655534495,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,4,want,textual,0.3220702973291252,5.688072536687129,1.831959213120455,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,5,usually,textual,0.23832659947893048,6.460253066478438,1.5396501451071392,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,6,children,textual,0.22731742064808774,6.107165297294283,1.3882650628524482,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,7,self,textual,0.20969656204663376,6.207142117840763,1.3016163622460692,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,8,adults,textual,0.21125804385208286,5.801566545182138,1.225627599612865,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,9,views_within_platform_percentile,engagement_or_format,0.3814432919025421,2.658864986578647,1.0142062132049676,input_times_complement_log_weight
C_COMPLEMENT_NB,75,4,10,likes_within_platform_percentile,engagement_or_format,0.3814432919025421,2.6574441206270873,1.0136642334190524,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,1,uh,textual,0.6013131924722402,6.796438277837496,4.086787998286999,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,2,um,textual,0.3669560328411683,7.029938554499158,2.579678363076188,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,3,inattentive,textual,0.21297915397813322,7.0350948983871815,1.498328559614383,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,4,kind,textual,0.24843149588880659,5.869908113790764,1.4582700534388826,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,5,difference,textual,0.20408211492924616,6.784613283632908,1.3846182279008612,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,6,attention deficit,textual,0.21544567843185242,6.324453766706073,1.3625762324788744,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,7,deficit,textual,0.19641647540348994,6.180477156156814,1.2139475393241064,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,8,yeah,textual,0.1946548143075575,6.151897777493721,1.1974965195171159,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,9,add,textual,0.19823590606604574,5.848581095666363,1.159398772700168,input_times_complement_log_weight
C_COMPLEMENT_NB,76,1,10,duration_sec_within_platform_percentile,engagement_or_format,0.4175257682800293,2.6816813583606,1.1196710694317422,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,1,disorder,textual,0.45613694562466534,5.853052660821898,2.669793563287621,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,2,uh,textual,0.32289001818535373,6.796438277837496,2.1945020791265835,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,3,lot people,textual,0.2859110849471152,6.675145584616667,1.9084981162776968,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,4,difference,textual,0.2739673710212663,6.784613283632908,1.8587626647128686,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,5,end,textual,0.2686444864185725,6.694607058989582,1.7984692751364064,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,6,regulation,textual,0.26611920425149554,6.577792246460732,1.7504768383597873,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,7,views_within_platform_percentile,engagement_or_format,0.6185566782951355,2.6506740286686057,1.6395921224164376,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,8,talking,textual,0.25049739667096393,6.470663155204542,1.6208842751134631,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,9,likes_within_platform_percentile,engagement_or_format,0.6082473993301392,2.64390250872062,1.6081468250117477,input_times_complement_log_weight
C_COMPLEMENT_NB,91,1,10,comments_within_platform_percentile,engagement_or_format,0.5979381203651428,2.646136492586163,1.5822258806065819,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,1,depression,textual,0.6653170986783874,6.339497772653193,4.2177762651797215,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,2,meds,textual,0.33765949456953115,6.785742803205762,2.2912704852092913,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,3,certainty_score,handcrafted_linguistic,0.5277108550071716,3.422686356315924,1.8061887435128572,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,4,sure,textual,0.2713998397665424,6.527185608799934,1.7714771283547839,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,5,support,textual,0.26612683947135496,6.433259437626728,1.7120630016348677,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,6,need,textual,0.2536565070182389,5.3710703758916765,1.362406950497822,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,7,manage,textual,0.14004556070406013,6.927518540322208,0.9701682182671959,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,8,care,textual,0.14161581058516287,6.655418114568826,0.9425124310778407,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,9,views_within_platform_percentile,engagement_or_format,0.3505154550075531,2.667144253070424,0.93487528143576,input_times_complement_log_weight
C_COMPLEMENT_NB,92,2,10,likes_within_platform_percentile,engagement_or_format,0.34536081552505493,2.668264590452321,0.9215140349952403,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,1,um,textual,0.8862432126050145,7.029938554499158,6.230235328955185,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,2,duration_sec_within_platform_percentile,engagement_or_format,0.938144326210022,2.6816813583606,2.5158041510491818,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,3,certainty_score,handcrafted_linguistic,0.36895304918289185,3.4383961814019615,1.2686067554270655,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,4,children,textual,0.16273208953961257,6.420339062935258,1.0447951912642528,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,5,uh,textual,0.13405330199763607,6.796438277837496,0.9110849929672435,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,6,hedge_score,handcrafted_linguistic,0.2297341674566269,3.661238677239329,0.8411116193755792,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,7,views_within_platform_percentile,engagement_or_format,0.30927833914756775,2.6506740286686057,0.8197960612082188,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,8,stimulants,textual,0.11738469996836003,6.431337001264002,0.7549405642887872,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,9,comments_within_platform_percentile,engagement_or_format,0.27835050225257874,2.646136492586163,0.7365534217402355,input_times_complement_log_weight
C_COMPLEMENT_NB,105,1,10,behavior,textual,0.11153234364524646,6.512037732685463,0.7263028302326866,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,1,deficit,textual,0.3359963212381561,6.406256947022134,2.1524787671058183,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,2,attention,textual,0.34757575021853376,5.353584209440622,1.8607760479544202,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,3,disorder,textual,0.2906216521016673,5.904376715721876,1.715939715753708,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,4,views_within_platform_percentile,engagement_or_format,0.6082473993301392,2.667144253070424,1.622283555568412,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,5,likes_within_platform_percentile,engagement_or_format,0.5051546096801758,2.668264590452321,1.3478861577133763,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,6,life,textual,0.24137827602012563,5.422683292243968,1.308917944484988,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,7,treatment,textual,0.18427414307037032,6.758728434643157,1.245458890539213,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,8,attention deficit,textual,0.18427414307037032,6.673420771470501,1.229738894010736,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,9,test,textual,0.1887975154469051,6.4905903399531955,1.2254073299668464,input_times_complement_log_weight
C_COMPLEMENT_NB,107,2,10,place,textual,0.1801446276300764,6.797265438012038,1.2244908512334667,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,1,anxiety,textual,0.5174130047013968,6.098513733478919,3.155450315052061,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,2,worse,textual,0.40615382916131193,6.243877108665848,2.535974596497295,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,3,make,textual,0.33549830745243375,5.61693312256566,1.8844715556942926,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,4,meds,textual,0.2526561857775179,6.878078226535408,1.7377890101958309,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,5,adhd medication,textual,0.2393405769363814,6.992138667048786,1.6735025025906372,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,6,quickly,textual,0.22546441139321174,6.999232601290157,1.5780778586540636,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,7,certainty_score,handcrafted_linguistic,0.42941173911094666,3.4383961814019615,1.4764876840082544,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,8,medication,textual,0.25194180192732707,5.7617332231010785,1.4516214504526317,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,9,views_within_platform_percentile,engagement_or_format,0.49484536051750183,2.6506740286686057,1.311673745330895,input_times_complement_log_weight
C_COMPLEMENT_NB,108,1,10,comments_within_platform_percentile,engagement_or_format,0.4845360815525055,2.646136492586163,1.2821486073707897,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,1,um,textual,0.5340747997820121,7.029938554499158,3.7545130259739854,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,2,child,textual,0.46935844332252785,5.75405697668565,2.7007152253663076,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,3,duration_sec_within_platform_percentile,engagement_or_format,0.938144326210022,2.6816813583606,2.5158041510491818,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,4,medications,textual,0.2599201730498949,6.785407179059289,1.7636642081950897,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,5,want,textual,0.25803916758455475,5.441582920805519,1.4041415272269864,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,6,remember,textual,0.17747192789691882,6.281207577503703,1.1147380183003173,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,7,certainty_score,handcrafted_linguistic,0.3191256821155548,3.4383961814019615,1.0972805267734198,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,8,strategies,textual,0.14330805275254402,6.945869820577439,0.9953990786596151,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,9,sleep,textual,0.16678496816876512,5.725430754551908,0.9549157861504088,input_times_complement_log_weight
C_COMPLEMENT_NB,111,1,10,eat,textual,0.13438446175087357,6.664267887788715,0.8955740530641175,input_times_complement_log_weight
C_COMPLEMENT_NB,113,4,1,comments_within_platform_percentile,engagement_or_format,0.9020618796348572,2.6589947354385086,2.3985777889888507,input_times_complement_log_weight
C_COMPLEMENT_NB,113,4,2,task,textual,0.3957175020858781,6.004662779750611,2.376150156070957,input_times_complement_log_weight
C_COMPLEMENT_NB,113,4,3,likes_within_platform_percentile,engagement_or_format,0.8917526006698608,2.6574441206270873,2.3697827057040364,input_times_complement_log_weight
C_COMPLEMENT_NB,113,4,4,motivation,textual,0.3422284310814459,6.659565205181008,2.2790925518536835,input_times_complement_log_weight
