condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank
D_FROZEN_MINILM,3,1,389,duration_sec,engagement_or_format,auxiliary_coefficient,-0.12166260182857513,0.12166260182857513,negative,5,4,3
D_FROZEN_MINILM,3,1,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,0.07264535874128342,0.07264535874128342,positive,6,3,4
D_FROZEN_MINILM,3,2,386,likes,engagement_or_format,auxiliary_coefficient,-0.4660705327987671,0.4660705327987671,negative,1,6,1
D_FROZEN_MINILM,3,2,389,duration_sec,engagement_or_format,auxiliary_coefficient,0.46439704298973083,0.46439704298973083,positive,2,1,6
D_FROZEN_MINILM,3,2,388,views,engagement_or_format,auxiliary_coefficient,0.38949325680732727,0.38949325680732727,positive,3,2,5
D_FROZEN_MINILM,3,2,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,-0.3182184100151062,0.3182184100151062,negative,4,5,2
D_FROZEN_MINILM,3,2,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,0.2461887151002884,0.2461887151002884,positive,5,3,4
D_FROZEN_MINILM,3,2,387,comments,engagement_or_format,auxiliary_coefficient,0.11282902956008911,0.11282902956008911,positive,6,4,3
D_FROZEN_MINILM,3,3,386,likes,engagement_or_format,auxiliary_coefficient,0.4636979103088379,0.4636979103088379,positive,1,1,6
D_FROZEN_MINILM,3,3,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,-0.2645834982395172,0.2645834982395172,negative,2,6,1
D_FROZEN_MINILM,3,3,388,views,engagement_or_format,auxiliary_coefficient,-0.18814276158809662,0.18814276158809662,negative,3,5,2
D_FROZEN_MINILM,3,3,389,duration_sec,engagement_or_format,auxiliary_coefficient,-0.07383120805025101,0.07383120805025101,negative,4,4,3
D_FROZEN_MINILM,3,3,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,-0.03838243708014488,0.03838243708014488,negative,5,3,4
D_FROZEN_MINILM,3,3,387,comments,engagement_or_format,auxiliary_coefficient,0.010169371031224728,0.010169371031224728,positive,6,2,5
D_FROZEN_MINILM,3,4,388,views,engagement_or_format,auxiliary_coefficient,-0.8409650921821594,0.8409650921821594,negative,1,6,1
D_FROZEN_MINILM,3,4,387,comments,engagement_or_format,auxiliary_coefficient,0.5214645862579346,0.5214645862579346,positive,2,1,6
D_FROZEN_MINILM,3,4,386,likes,engagement_or_format,auxiliary_coefficient,0.32512006163597107,0.32512006163597107,positive,3,2,5
D_FROZEN_MINILM,3,4,389,duration_sec,engagement_or_format,auxiliary_coefficient,-0.2689025104045868,0.2689025104045868,negative,4,5,2
D_FROZEN_MINILM,3,4,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,0.20380699634552002,0.20380699634552002,positive,5,3,4
D_FROZEN_MINILM,3,4,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,-0.05424974486231804,0.05424974486231804,negative,6,4,3
D_FROZEN_MINILM,4,1,388,views,engagement_or_format,auxiliary_coefficient,1.1035780906677246,1.1035780906677246,positive,1,1,6
D_FROZEN_MINILM,4,1,386,likes,engagement_or_format,auxiliary_coefficient,-0.8837339282035828,0.8837339282035828,negative,2,6,1
D_FROZEN_MINILM,4,1,387,comments,engagement_or_format,auxiliary_coefficient,-0.5926128625869751,0.5926128625869751,negative,3,5,2
D_FROZEN_MINILM,4,1,389,duration_sec,engagement_or_format,auxiliary_coefficient,-0.27373895049095154,0.27373895049095154,negative,4,4,3
D_FROZEN_MINILM,4,1,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,0.16828885674476624,0.16828885674476624,positive,5,2,5
D_FROZEN_MINILM,4,1,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,0.10995476692914963,0.10995476692914963,positive,6,3,4
D_FROZEN_MINILM,4,2,388,views,engagement_or_format,auxiliary_coefficient,1.141543984413147,1.141543984413147,positive,1,1,6
D_FROZEN_MINILM,4,2,386,likes,engagement_or_format,auxiliary_coefficient,-0.6563102006912231,0.6563102006912231,negative,2,6,1
D_FROZEN_MINILM,4,2,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,-0.5268305540084839,0.5268305540084839,negative,3,5,2
D_FROZEN_MINILM,4,2,389,duration_sec,engagement_or_format,auxiliary_coefficient,0.3781469464302063,0.3781469464302063,positive,4,2,5
D_FROZEN_MINILM,4,2,387,comments,engagement_or_format,auxiliary_coefficient,-0.16244614124298096,0.16244614124298096,negative,5,4,3
D_FROZEN_MINILM,4,2,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,0.008675058372318745,0.008675058372318745,positive,6,3,4
D_FROZEN_MINILM,4,3,386,likes,engagement_or_format,auxiliary_coefficient,1.002274751663208,1.002274751663208,positive,1,1,6
D_FROZEN_MINILM,4,3,388,views,engagement_or_format,auxiliary_coefficient,-0.5749430656433105,0.5749430656433105,negative,2,6,1
D_FROZEN_MINILM,4,3,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,-0.28074219822883606,0.28074219822883606,negative,3,5,2
D_FROZEN_MINILM,4,3,387,comments,engagement_or_format,auxiliary_coefficient,-0.24125126004219055,0.24125126004219055,negative,4,4,3
D_FROZEN_MINILM,4,3,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,0.17308029532432556,0.17308029532432556,positive,5,2,5
D_FROZEN_MINILM,4,3,389,duration_sec,engagement_or_format,auxiliary_coefficient,-0.16314323246479034,0.16314323246479034,negative,6,3,4
D_FROZEN_MINILM,4,4,388,views,engagement_or_format,auxiliary_coefficient,-1.6701741218566895,1.6701741218566895,negative,1,6,1
D_FROZEN_MINILM,4,4,387,comments,engagement_or_format,auxiliary_coefficient,0.9963144063949585,0.9963144063949585,positive,2,1,6
D_FROZEN_MINILM,4,4,386,likes,engagement_or_format,auxiliary_coefficient,0.5377708077430725,0.5377708077430725,positive,3,2,5
D_FROZEN_MINILM,4,4,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,0.2438003271818161,0.2438003271818161,positive,4,3,4
D_FROZEN_MINILM,4,4,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,0.10377555340528488,0.10377555340528488,positive,5,4,3
D_FROZEN_MINILM,4,4,389,duration_sec,engagement_or_format,auxiliary_coefficient,0.058736786246299744,0.058736786246299744,positive,6,5,2
D_FROZEN_MINILM,5,1,388,views,engagement_or_format,auxiliary_coefficient,1.473825454711914,1.473825454711914,positive,1,1,6
D_FROZEN_MINILM,5,1,387,comments,engagement_or_format,auxiliary_coefficient,-1.2600762844085693,1.2600762844085693,negative,2,6,1
D_FROZEN_MINILM,5,1,386,likes,engagement_or_format,auxiliary_coefficient,-0.6517030596733093,0.6517030596733093,negative,3,5,2
D_FROZEN_MINILM,5,1,389,duration_sec,engagement_or_format,auxiliary_coefficient,-0.14591577649116516,0.14591577649116516,negative,4,4,3
D_FROZEN_MINILM,5,1,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,0.10857482254505157,0.10857482254505157,positive,5,2,5
D_FROZEN_MINILM,5,1,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,0.05974487215280533,0.05974487215280533,positive,6,3,4
D_FROZEN_MINILM,5,2,388,views,engagement_or_format,auxiliary_coefficient,1.4086689949035645,1.4086689949035645,positive,1,1,6
D_FROZEN_MINILM,5,2,386,likes,engagement_or_format,auxiliary_coefficient,-0.9398931264877319,0.9398931264877319,negative,2,6,1
D_FROZEN_MINILM,5,2,389,duration_sec,engagement_or_format,auxiliary_coefficient,0.6707499623298645,0.6707499623298645,positive,3,2,5
D_FROZEN_MINILM,5,2,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,-0.49284952878952026,0.49284952878952026,negative,4,5,2
D_FROZEN_MINILM,5,2,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,0.23822055757045746,0.23822055757045746,positive,5,3,4
D_FROZEN_MINILM,5,2,387,comments,engagement_or_format,auxiliary_coefficient,0.02036111429333687,0.02036111429333687,positive,6,4,3
D_FROZEN_MINILM,5,3,386,likes,engagement_or_format,auxiliary_coefficient,0.7537047863006592,0.7537047863006592,positive,1,1,6
D_FROZEN_MINILM,5,3,388,views,engagement_or_format,auxiliary_coefficient,-0.6613510847091675,0.6613510847091675,negative,2,6,1
D_FROZEN_MINILM,5,3,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,-0.24925705790519714,0.24925705790519714,negative,3,5,2
D_FROZEN_MINILM,5,3,389,duration_sec,engagement_or_format,auxiliary_coefficient,-0.08983717113733292,0.08983717113733292,negative,4,4,3
D_FROZEN_MINILM,5,3,387,comments,engagement_or_format,auxiliary_coefficient,-0.0664486289024353,0.0664486289024353,negative,5,3,4
D_FROZEN_MINILM,5,3,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,0.04168809577822685,0.04168809577822685,positive,6,2,5
D_FROZEN_MINILM,5,4,388,views,engagement_or_format,auxiliary_coefficient,-2.2211437225341797,2.2211437225341797,negative,1,6,1
D_FROZEN_MINILM,5,4,387,comments,engagement_or_format,auxiliary_coefficient,1.3061609268188477,1.3061609268188477,positive,2,1,6
D_FROZEN_MINILM,5,4,386,likes,engagement_or_format,auxiliary_coefficient,0.837889552116394,0.837889552116394,positive,3,2,5
D_FROZEN_MINILM,5,4,389,duration_sec,engagement_or_format,auxiliary_coefficient,-0.4349926710128784,0.4349926710128784,negative,4,5,2
D_FROZEN_MINILM,5,4,384,certainty_score,handcrafted_linguistic,auxiliary_coefficient,0.39141809940338135,0.39141809940338135,positive,5,3,4
D_FROZEN_MINILM,5,4,385,hedge_score,handcrafted_linguistic,auxiliary_coefficient,-0.09754054993391037,0.09754054993391037,negative,6,4,3
